Template Code,Project,Category,Template Name,Language,SOP Page Title,SOP Page ID,SOP Version,Author,Confluence Link,Notes
CAN,AOPS/POS Templates,Cancellation Inquiries,CT_Cancelled_RP_Request,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,Clarity on Credit Strips,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,Customer Driven Cancellation,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,Deny_Pending_Cancellation,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,Determine Item Eligibility for Cancellation,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,EU Investigation,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,EU and NA Investigation,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,Incorrect Cancellation by Wayfair,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,Incorrect Pricing,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,Item Discontinuation,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,Item is Discontinued,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,Miscellaneous Processes,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,NA Investigation,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,New - Pending Credit Strip,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,PO Cancelled without Supplier Confirmation,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,PO Mis-Shipment: Wayfair Cancellation Error,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,PO Needs to be Cancelled,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,PO Not Cancelled,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,PO Transmission Error,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,RP_Cancellation_Full_Unit,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,Regulatory Compliance,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,Replacement Part Cancellation,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,Replacement Part Cancellation Credit,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,Returned/Refunded but HAS Shipped,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,Returned/Refunded but NOT Shipped,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,SCT Alternative Resolution,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,SU Driven Cancellation,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,SU Liability,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,SU_Disputes_Full_Unit - Post_Ship,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,SU_Driven_Part_Cancellation,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,Special Order Cancellation Process (MTO),EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,"Supplier Cancelled, We Did Not",EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,Supplier Charged for Shipping,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,Supplier Requests I cancel the PO,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,Supplier Ships Order after Confirming Cancellation,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,Unable to Cancel PO (Returned/Refunded PO),EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,Validate Cancellation Reason,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
CAN,AOPS/POS Templates,Cancellation Inquiries,View the Order,EN,Cancellation Inquiry SOP (DSC2S) - VCN,1256144980,27,Former user (Deleted),https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144980,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Adjust Order Management Settings,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Attempt Daily Generation of Labels,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Attempt to Re-Register,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Change Ship Speed,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Changing A Ship Speed,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Commercial Invoice Query,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Common Label Print Errors,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Common Label Printing Errors,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Complete ticket,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Consignment weight not supplied - XDP,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Country/Postcode is not covered,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Customer Addresses in Remote Canada,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Downland the Manifest,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Dropship Order Fulfillment Support Needed,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Error Isn’t Showing,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Exception in fetching routing data for PO,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Facet-Valid (or Run Time) Errors,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Failure Due to Invalid Warehouse Address,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Failure Due to Supplier PH#,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,FedEx Home >150lbs but &lt;70lbs,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Fedex &lt;150lbs,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,General Label Print Error Resolved,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Generate Documents,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Generate Labels,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Generate New Documents,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,"Germany, Ireland or UK",EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Keep ticket open,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Label Paper Type:,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Labels not enabled Small Parcel,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,List of Impacted Postal Codes,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Manage Supplier,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Manifest Request,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Max Weights & Dims for EU Carriers,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,My Teams,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Offshore/Remote Postcodes,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Ongoing Tech Issue - Large Parcel,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Ongoing Tech Issue - Small Parcel,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Ongoing tech issue - Large Parcel,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Other Common Errors,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Partner Home Configuration Error,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Post Internally,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Print Label,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Printed Label of Origin - Invalid countryCode,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Provide Template,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,RXO Label Failures,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Re-Run Ship Matrix,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Read timed out executing POST,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Refresh & Print,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Refresh and Reattempt Label Print,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Replacement Part Labels,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Replacement Parts Not Visible in Partner Home,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Replacement Parts for EUForteFurniture or EUMariola,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,SOP Followed:,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,STANDARD_OVERNIGHT is not supported for the destination,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Save the Labels,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Save the labels,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Service not available for country/postcode - Evri,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Ship Speed,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Shipping Address,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Supplier Account,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Supplier Entered,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Supplier’s pop up blockers are enabled,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,System Generated,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Thermal Format Type:,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Tracking has No Scans,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Tracking has Valid Scans,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Unable to Resolve - LTL,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Upgrade to Large Parcel,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,View PO in Dropship Orders,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Warehouse Management,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
BOL,AOPS/POS Templates,Cannot Print BOL / Shipping Label,Warning 1,EN,Cannot Print BOL / Packing Slip SOP (DSC2S) - VCN,1256144848,53,Jenn Gill,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256144848,
